Timestamp,AFRDifference,BatteryVoltage,IgnitionTiming,CurrentDutyCycle,Load,IgnitionLoad,MAPSource,LambdaSensor1,ThrottlePosition,BaseFuel,BaseIgnition,RPM,TransientThrottleEnrichSensitivity,TransientThrottlePercentageAsync,RPM_delta,Load_delta,RPM_roll_avg,RPM_roll_std,DrivingStyle,Behaviour
07:40:05.281,47.0,13247.0,130.0,24.0,410.0,410.0,410.0,953.0,,344.0,300.0,1037.0,2723.0,796.0,,,,,Neutral,Cruising
07:40:05.375,45.0,13247.0,,23.0,406.0,406.0,406.0,955.0,,341.0,,1024.0,2732.0,797.0,-13.0,-4.0,,,Neutral,Braking
07:40:05.578,48.0,13231.0,130.0,23.0,405.0,405.0,,952.0,,339.0,300.0,1012.0,2741.0,799.0,-12.0,-1.0,,,Neutral,Braking
07:40:05.672,50.0,13278.0,131.0,22.0,403.0,403.0,404.0,950.0,,337.0,301.0,997.0,2750.0,800.0,-15.0,-2.0,,,Neutral,Braking
07:40:05.735,49.0,13231.0,130.0,23.0,405.0,405.0,405.0,951.0,,339.0,300.0,1008.0,2744.0,799.0,11.0,2.0,1015.6,15.372052563011854,Neutral,Accelerating
07:40:06.188,50.0,13247.0,130.0,23.0,409.0,409.0,410.0,950.0,,341.0,300.0,1013.0,2741.0,799.0,5.0,4.0,1010.8,9.731392500562269,Neutral,Accelerating
07:40:06.250,54.0,13262.0,130.0,,411.0,411.0,412.0,946.0,,339.0,300.0,1002.0,2749.0,800.0,-11.0,2.0,1006.4,6.804410334481549,Neutral,Braking
07:40:06.703,50.0,13294.0,137.0,,416.0,416.0,416.0,950.0,1.0,342.0,307.0,961.0,2743.0,,-41.0,5.0,996.2,20.58397434899295,Neutral,Accelerating
07:40:06.766,47.0,13247.0,141.0,22.0,417.0,417.0,417.0,953.0,,342.0,311.0,941.0,2750.0,,-20.0,1.0,985.0,32.07023542164915,Neutral,Braking
07:40:06.828,48.0,13216.0,135.0,23.0,420.0,420.0,420.0,952.0,,347.0,305.0,969.0,,,28.0,3.0,977.2,29.73550066839299,Neutral,Accelerating
07:40:06.891,54.0,13262.0,136.0,23.0,419.0,419.0,419.0,946.0,1.0,346.0,306.0,964.0,,,-5.0,-1.0,967.4,22.074872593063827,Neutral,Braking
07:40:07.531,35.0,13262.0,128.0,24.0,419.0,419.0,419.0,965.0,,347.0,298.0,1004.0,2747.0,,40.0,0.0,967.8,22.862633269157797,Neutral,Accelerating
07:40:07.625,36.0,13216.0,129.0,23.0,416.0,416.0,414.0,964.0,,343.0,299.0,1003.0,2748.0,,-1.0,-3.0,976.2,27.068431797945006,Neutral,Cruising
07:40:07.750,30.0,13278.0,130.0,,414.0,414.0,414.0,970.0,,341.0,300.0,1005.0,2750.0,800.0,2.0,-2.0,989.0,20.627651344736265,Neutral,Cruising
07:40:07.844,24.0,13247.0,130.0,23.0,409.0,409.0,410.0,976.0,,342.0,300.0,1020.0,2735.0,798.0,15.0,-5.0,999.2,20.873428084528893,Neutral,Accelerating
07:40:07.906,23.0,13216.0,136.0,22.0,412.0,412.0,412.0,977.0,,338.0,306.0,970.0,2750.0,800.0,-50.0,3.0,1000.4,18.36572895367888,Neutral,Braking
07:40:07.969,34.0,13247.0,133.0,23.0,414.0,414.0,415.0,966.0,,340.0,303.0,989.0,2750.0,800.0,19.0,2.0,997.4,18.84940317357552,Neutral,Accelerating
07:40:08.047,34.0,13247.0,130.0,23.0,414.0,414.0,414.0,966.0,,342.0,300.0,1012.0,2737.0,798.0,23.0,0.0,999.2,19.91732913821526,Neutral,Accelerating
07:40:08.125,40.0,13216.0,135.0,22.0,412.0,412.0,412.0,960.0,,338.0,305.0,976.0,2750.0,800.0,-36.0,-2.0,993.4,21.92715211786516,Neutral,Braking
07:40:08.188,43.0,13262.0,130.0,23.0,414.0,414.0,414.0,957.0,,341.0,300.0,1002.0,2750.0,800.0,26.0,2.0,989.8,17.498571370257586,Neutral,Accelerating
07:40:08.250,,13278.0,,,414.0,414.0,414.0,960.0,,344.0,300.0,1023.0,2744.0,799.0,21.0,0.0,1000.4,18.528356645962937,Neutral,Accelerating
07:40:08.781,47.0,12950.0,139.0,22.0,420.0,420.0,420.0,953.0,,346.0,309.0,949.0,,,-74.0,6.0,992.4,29.85464787935036,Neutral,Accelerating
07:40:08.844,48.0,12965.0,137.0,23.0,424.0,424.0,422.0,952.0,,350.0,307.0,953.0,2750.0,,4.0,4.0,980.6,31.76948221170749,Neutral,Cruising
07:40:08.906,52.0,13075.0,130.0,24.0,423.0,423.0,423.0,948.0,,350.0,300.0,985.0,2743.0,,32.0,-1.0,982.4,31.6985804098543,Neutral,Accelerating
07:40:08.985,50.0,13294.0,136.0,22.0,420.0,420.0,420.0,950.0,,347.0,306.0,961.0,2750.0,,-24.0,-3.0,974.2,30.646370095004706,Neutral,Braking
07:40:10.203,38.0,13262.0,131.0,,414.0,414.0,414.0,962.0,,340.0,301.0,995.0,2750.0,800.0,34.0,-6.0,968.6,20.317480158720453,Neutral,Accelerating
07:40:10.297,31.0,13247.0,130.0,,411.0,411.0,412.0,969.0,,342.0,300.0,1022.0,2734.0,798.0,27.0,-3.0,983.2,27.626074639731183,Neutral,Accelerating
07:40:11.063,51.0,13216.0,,22.0,401.0,401.0,402.0,949.0,1.0,338.0,,1006.0,2746.0,800.0,-16.0,-10.0,993.8,22.90633100258525,Neutral,Braking
07:40:11.281,55.0,13356.0,,23.0,404.0,404.0,405.0,945.0,,339.0,,1009.0,2741.0,799.0,3.0,3.0,998.6,23.11493023999853,Neutral,Cruising
07:40:11.344,54.0,13294.0,,24.0,407.0,407.0,406.0,946.0,,345.0,,1041.0,2720.0,795.0,32.0,3.0,1014.6,17.615334229017567,Neutral,Accelerating
07:40:11.406,53.0,13262.0,,23.0,405.0,405.0,404.0,947.0,,342.0,,1029.0,2732.0,797.0,-12.0,-2.0,1021.4,14.432601983010471,Neutral,Braking
07:40:11.531,46.0,13341.0,,,400.0,400.0,401.0,954.0,0.0,341.0,,1032.0,2726.0,796.0,3.0,-5.0,1023.4,15.208550226763824,Neutral,Braking
07:40:12.266,53.0,13341.0,,24.0,405.0,405.0,405.0,947.0,,344.0,,1044.0,2717.0,795.0,12.0,5.0,1031.0,13.765899897936134,Neutral,Accelerating
07:40:12.328,43.0,13231.0,,23.0,404.0,404.0,404.0,957.0,,343.0,,1037.0,2725.0,796.0,-7.0,-1.0,1036.6,6.188699378706163,Neutral,Braking
07:40:12.391,44.0,13294.0,,24.0,404.0,404.0,404.0,956.0,,345.0,,1053.0,2717.0,796.0,16.0,0.0,1039.0,9.669539802906751,Neutral,Accelerating
07:40:13.156,48.0,13309.0,,,395.0,395.0,395.0,952.0,,347.0,,1076.0,2714.0,794.0,23.0,-9.0,1048.4,17.32916616574488,Neutral,Accelerating
07:40:13.328,50.0,13294.0,,,393.0,393.0,392.0,950.0,,347.0,,1084.0,2687.0,789.0,8.0,-2.0,1058.8,20.364184245876316,Neutral,Accelerating
07:40:13.391,52.0,13356.0,,,390.0,390.0,391.0,948.0,,347.0,,1098.0,2681.0,788.0,14.0,-3.0,1069.6,24.460171708309776,Neutral,Accelerating
