Timestamp,AFRDifference,BatteryVoltage,IgnitionTiming,CurrentDutyCycle,Load,IgnitionLoad,MAPSource,LambdaSensor1,ThrottlePosition,BaseFuel,BaseIgnition,RPM,TransientThrottleEnrichSensitivity,TransientThrottlePercentageAsync,RPM_delta,Load_delta,RPM_roll_avg,RPM_roll_std,DrivingStyle,Behaviour
08:29:34.891,12.0,13137.0,144.0,23.0,436.0,436.0,437.0,988.0,,364.0,307.0,936.0,,,,,,,Neutral,Cruising
08:29:36.860,23.0,13075.0,156.0,22.0,446.0,446.0,444.0,977.0,,371.0,319.0,858.0,,,-78.0,10.0,,,Neutral,Accelerating
08:29:36.922,24.0,13122.0,146.0,23.0,450.0,450.0,450.0,976.0,,378.0,309.0,900.0,,,42.0,4.0,,,Neutral,Accelerating
08:29:37.563,23.0,13106.0,145.0,,433.0,433.0,434.0,977.0,,360.0,308.0,931.0,,,31.0,-17.0,,,Neutral,Accelerating
08:29:37.625,20.0,13059.0,140.0,23.0,434.0,434.0,434.0,980.0,,362.0,303.0,955.0,,,24.0,1.0,916.0,37.96709101313926,Neutral,Accelerating
08:29:37.688,17.0,13059.0,146.0,22.0,430.0,430.0,430.0,983.0,,357.0,309.0,932.0,,,-23.0,-4.0,915.2,37.47932763537788,Neutral,Braking
08:29:37.750,23.0,13106.0,148.0,,433.0,433.0,433.0,977.0,,360.0,311.0,919.0,,,-13.0,3.0,927.4,20.1072126362656,Neutral,Braking
08:29:37.891,24.0,13059.0,152.0,22.0,437.0,437.0,436.0,976.0,,363.0,314.0,894.0,,,-25.0,4.0,926.2,22.21936092690336,Neutral,Braking
08:29:37.954,30.0,13075.0,155.0,21.0,438.0,438.0,440.0,970.0,,363.0,318.0,874.0,,,-20.0,1.0,914.8,31.728536051951707,Neutral,Braking
08:29:38.016,27.0,13106.0,159.0,21.0,444.0,444.0,445.0,973.0,,369.0,321.0,849.0,,,-25.0,6.0,893.6,33.5156679778279,Neutral,Accelerating
08:29:38.250,32.0,13106.0,149.0,,457.0,457.0,457.0,968.0,,384.0,312.0,876.0,,,27.0,13.0,882.4,25.98653497486725,Neutral,Accelerating
08:29:38.360,33.0,13106.0,147.0,23.0,455.0,455.0,457.0,967.0,,383.0,310.0,886.0,,,10.0,-2.0,875.8,17.00588133558502,Neutral,Accelerating
08:29:38.438,26.0,13043.0,139.0,25.0,452.0,452.0,452.0,974.0,,382.0,302.0,930.0,,,44.0,-3.0,883.0,29.597297173897463,Neutral,Accelerating
08:29:38.625,38.0,13122.0,138.0,,446.0,446.0,446.0,962.0,,375.0,301.0,945.0,,,15.0,-6.0,897.2,39.55628900693287,Neutral,Accelerating
08:29:38.688,26.0,13090.0,139.0,24.0,441.0,441.0,442.0,974.0,,370.0,301.0,956.0,,,11.0,-5.0,918.6,35.71834262672328,Neutral,Accelerating
08:29:38.750,26.0,13043.0,143.0,23.0,436.0,436.0,437.0,974.0,,364.0,306.0,939.0,,,-17.0,-5.0,931.2,26.975915183733743,Neutral,Braking
08:29:39.016,19.0,13106.0,143.0,23.0,429.0,429.0,429.0,981.0,,356.0,306.0,949.0,,,10.0,-7.0,943.8,9.884331034521054,Neutral,Accelerating
08:29:39.625,33.0,13059.0,153.0,,441.0,441.0,440.0,967.0,,368.0,316.0,881.0,,,-68.0,12.0,934.0,30.26549190084305,Neutral,Accelerating
08:29:39.704,32.0,13090.0,151.0,,444.0,444.0,445.0,968.0,,370.0,314.0,884.0,,,3.0,3.0,921.8,36.39642839620387,Neutral,Cruising
08:29:39.750,36.0,13043.0,153.0,22.0,446.0,446.0,446.0,964.0,,372.0,315.0,876.0,,,-8.0,2.0,905.8,35.166745655519435,Neutral,Braking
08:29:39.875,36.0,13122.0,150.0,23.0,447.0,447.0,448.0,964.0,,374.0,313.0,892.0,,,16.0,1.0,896.4,29.971653274385687,Neutral,Accelerating
08:29:39.938,33.0,13106.0,148.0,23.0,449.0,449.0,448.0,967.0,,376.0,311.0,893.0,,,1.0,2.0,885.2,7.259476565152187,Neutral,Cruising
08:29:40.000,33.0,13043.0,140.0,24.0,447.0,447.0,447.0,967.0,,377.0,302.0,940.0,,,47.0,-2.0,897.0,24.99999999999988,Neutral,Accelerating
08:29:40.063,34.0,13043.0,145.0,23.0,446.0,446.0,445.0,966.0,,374.0,307.0,917.0,,,-23.0,-1.0,903.6,25.06591310924048,Neutral,Braking
08:29:40.735,30.0,13106.0,141.0,23.0,426.0,426.0,425.0,970.0,,354.0,304.0,965.0,,,48.0,-20.0,921.4,31.373555743651277,Neutral,Accelerating
08:29:40.797,32.0,13090.0,148.0,22.0,423.0,423.0,423.0,968.0,,349.0,310.0,939.0,,,-26.0,-3.0,930.8,27.11457172813161,Neutral,Braking
08:29:40.938,34.0,13028.0,149.0,,429.0,429.0,429.0,966.0,,355.0,311.0,922.0,,,-17.0,6.0,936.6,18.84940317357541,Neutral,Accelerating
08:29:41.063,42.0,13122.0,150.0,22.0,430.0,430.0,430.0,958.0,,357.0,312.0,919.0,,,-3.0,1.0,932.4,20.19405853215234,Neutral,Cruising
08:29:41.797,25.0,13106.0,149.0,23.0,448.0,448.0,448.0,975.0,,376.0,311.0,896.0,,,-23.0,18.0,928.2,25.64566240127159,Neutral,Accelerating
08:29:41.907,28.0,13075.0,139.0,25.0,450.0,450.0,448.0,972.0,,380.0,301.0,940.0,,,44.0,2.0,923.2,17.963852593472136,Neutral,Accelerating
08:29:42.750,36.0,13090.0,148.0,22.0,432.0,432.0,431.0,964.0,,359.0,310.0,926.0,,,-14.0,-18.0,920.6,15.931101656821973,Neutral,Braking
08:29:42.860,37.0,12997.0,156.0,21.0,432.0,432.0,432.0,963.0,,358.0,318.0,887.0,,,-39.0,0.0,913.6,21.77842969545775,Neutral,Braking
08:29:42.922,36.0,12950.0,154.0,22.0,442.0,442.0,442.0,964.0,,368.0,316.0,878.0,,,-9.0,10.0,905.4,26.453733195902537,Neutral,Accelerating
08:29:42.985,35.0,13012.0,155.0,22.0,447.0,447.0,448.0,965.0,,373.0,317.0,863.0,,,-15.0,5.0,898.8,32.75209916936616,Neutral,Accelerating
08:29:43.110,30.0,13122.0,147.0,23.0,451.0,451.0,451.0,970.0,,379.0,309.0,898.0,,,35.0,4.0,890.4,23.670656940608872,Neutral,Accelerating
08:29:43.172,32.0,13090.0,158.0,22.0,454.0,454.0,454.0,968.0,,379.0,320.0,843.0,,,-55.0,3.0,873.8,21.46392322013835,Neutral,Braking
08:29:43.235,38.0,13059.0,146.0,24.0,459.0,459.0,457.0,962.0,0.0,387.0,308.0,890.0,,,47.0,5.0,874.4,21.96132965009164,Neutral,Accelerating
08:29:43.297,34.0,13075.0,138.0,25.0,455.0,455.0,453.0,966.0,1.0,385.0,300.0,935.0,,,45.0,-4.0,885.8,35.138298194420216,Neutral,Accelerating
08:29:44.000,19.0,13075.0,139.0,23.0,424.0,424.0,423.0,981.0,,351.0,301.0,982.0,,,47.0,-31.0,909.6,52.06054167985573,Neutral,Accelerating
08:29:44.625,32.0,13153.0,146.0,23.0,435.0,435.0,436.0,968.0,0.0,362.0,308.0,927.0,2750.0,,-55.0,11.0,915.4,52.06054167985573,Neutral,Accelerating
08:29:44.688,32.0,13090.0,134.0,24.0,436.0,436.0,436.0,968.0,1.0,366.0,296.0,989.0,2743.0,,62.0,1.0,944.6,41.088927949022896,Neutral,Accelerating
08:29:44.750,28.0,13090.0,136.0,24.0,434.0,434.0,434.0,972.0,0.0,363.0,298.0,976.0,2743.0,,-13.0,-2.0,961.8,28.63040342014053,Neutral,Braking
08:29:44.860,28.0,13028.0,140.0,23.0,428.0,428.0,429.0,972.0,1.0,356.0,302.0,969.0,2745.0,,-7.0,-6.0,968.6,24.398770460824355,Neutral,Braking
08:29:44.985,23.0,13075.0,140.0,,429.0,429.0,430.0,977.0,1.0,357.0,302.0,967.0,2743.0,,-2.0,1.0,965.6,23.233596363886395,Neutral,Cruising
08:29:45.110,20.0,13090.0,136.0,24.0,429.0,429.0,430.0,980.0,1.0,357.0,298.0,987.0,2743.0,,20.0,0.0,977.6,10.089598604503289,Neutral,Accelerating
08:29:45.657,24.0,12871.0,138.0,24.0,427.0,427.0,428.0,976.0,1.0,355.0,300.0,981.0,2743.0,,-6.0,-2.0,976.0,8.306623862917762,Neutral,Braking
08:29:45.719,22.0,12981.0,133.0,24.0,428.0,428.0,429.0,978.0,4.0,357.0,295.0,973.0,2728.0,,-8.0,1.0,975.4,8.414273587184741,Neutral,Braking
08:29:45.797,17.0,13106.0,136.0,25.0,445.0,445.0,448.0,983.0,33.0,375.0,298.0,964.0,2600.0,,-9.0,17.0,974.4,9.581231653602511,Neutral,Accelerating
08:29:45.907,15.0,13090.0,91.0,38.0,570.0,570.0,577.0,985.0,49.0,507.0,254.0,969.0,2383.0,,5.0,125.0,974.8,9.230384607371176,Neutral,Accelerating
08:29:45.969,20.0,13059.0,75.0,42.0,636.0,636.0,636.0,980.0,49.0,557.0,238.0,945.0,2383.0,,-24.0,66.0,966.4,13.48332303254633,Neutral,Accelerating
08:29:46.032,16.0,13090.0,34.0,51.0,688.0,688.0,688.0,976.0,50.0,575.0,207.0,1008.0,2375.0,800.0,63.0,52.0,971.8,22.906331002585176,Neutral,Accelerating
08:29:46.094,5.0,13043.0,26.0,59.0,712.0,712.0,711.0,980.0,50.0,584.0,199.0,1095.0,2329.0,793.0,87.0,24.0,996.2,59.78879493684409,Neutral,Accelerating
08:29:46.157,1.0,13106.0,24.0,65.0,713.0,713.0,713.0,983.0,51.0,586.0,198.0,1219.0,2265.0,779.0,124.0,1.0,1047.2,111.68795816917772,Neutral,Accelerating
08:29:46.219,3.0,13059.0,37.0,72.0,695.0,695.0,692.0,987.0,50.0,577.0,210.0,1383.0,2121.0,749.0,164.0,-18.0,1130.0,174.83134730362286,Neutral,Accelerating
08:29:46.282,17.0,13075.0,57.0,75.0,661.0,661.0,658.0,983.0,36.0,553.0,230.0,1623.0,2036.0,733.0,240.0,-34.0,1265.6,244.51543918534065,Neutral,Accelerating
08:29:46.422,-147.0,13090.0,151.0,60.0,446.0,446.0,446.0,1147.0,0.0,466.0,313.0,1980.0,2015.0,670.0,357.0,-215.0,1460.0,351.4982219016193,Neutral,Accelerating
08:29:46.485,-197.0,13106.0,161.0,51.0,383.0,383.0,383.0,1197.0,,423.0,323.0,1976.0,2018.0,670.0,-4.0,-63.0,1636.2,343.51229963423435,Neutral,Braking
08:29:46.547,-155.0,13137.0,160.0,42.0,338.0,338.0,335.0,1195.0,,385.0,322.0,1939.0,2024.0,671.0,-37.0,-45.0,1780.2,267.3737085055297,Neutral,Braking
08:29:46.610,-91.0,13137.0,158.0,36.0,311.0,311.0,309.0,1160.0,0.0,356.0,320.0,1885.0,2078.0,681.0,-54.0,-27.0,1880.6,148.970802508411,Neutral,Braking
08:29:46.672,-105.0,13122.0,155.0,33.0,297.0,297.0,297.0,1159.0,1.0,338.0,317.0,1809.0,2119.0,689.0,-76.0,-14.0,1917.8,71.79623945583778,Neutral,Braking
08:29:46.735,-123.0,13075.0,152.0,30.0,295.0,295.0,295.0,1157.0,6.0,330.0,314.0,1697.0,2188.0,704.0,-112.0,-2.0,1861.2,111.22589626521334,Neutral,Braking
08:29:46.797,-18.0,13137.0,150.0,31.0,311.0,311.0,311.0,1045.0,27.0,340.0,312.0,1655.0,2107.0,713.0,-42.0,16.0,1797.0,120.63996021219504,Neutral,Accelerating
08:29:46.891,19.0,13137.0,,40.0,382.0,382.0,382.0,981.0,33.0,401.0,,1654.0,2040.0,713.0,-1.0,71.0,1740.0,102.78132126023678,Neutral,Accelerating
08:29:46.969,46.0,13122.0,150.0,44.0,411.0,411.0,411.0,954.0,35.0,427.0,312.0,1654.0,2040.0,714.0,0.0,29.0,1693.8,66.99776115662374,Neutral,Accelerating
08:29:47.032,46.0,,147.0,47.0,428.0,428.0,429.0,954.0,36.0,439.0,309.0,1678.0,2020.0,712.0,24.0,17.0,1667.6,19.37266114915549,Neutral,Accelerating
08:29:47.094,132.0,13122.0,144.0,50.0,441.0,441.0,442.0,868.0,36.0,450.0,306.0,1706.0,1984.0,706.0,28.0,13.0,1669.4,22.886677347312705,Neutral,Accelerating
08:29:47.157,131.0,13137.0,142.0,53.0,449.0,449.0,449.0,869.0,37.0,457.0,304.0,1761.0,1946.0,699.0,55.0,8.0,1690.6,44.80848134003202,Neutral,Accelerating
08:29:47.219,130.0,13106.0,144.0,55.0,452.0,452.0,452.0,870.0,36.0,462.0,306.0,1826.0,1911.0,692.0,65.0,3.0,1725.0,69.11584478250988,Neutral,Accelerating
08:29:47.282,116.0,13122.0,148.0,56.0,444.0,444.0,444.0,884.0,16.0,460.0,310.0,1876.0,1953.0,686.0,50.0,-8.0,1769.4,82.17542211634812,Neutral,Accelerating
08:29:47.422,62.0,13153.0,159.0,40.0,333.0,333.0,331.0,982.0,0.0,378.0,321.0,1912.0,2059.0,678.0,36.0,-111.0,1816.2,83.72693712300715,Neutral,Accelerating
08:29:47.485,84.0,13137.0,158.0,35.0,308.0,308.0,308.0,984.0,,354.0,320.0,1887.0,2081.0,681.0,-25.0,-25.0,1852.4,59.91076697889945,Neutral,Braking
08:29:47.547,29.0,13106.0,155.0,32.0,292.0,292.0,292.0,1025.0,0.0,334.0,317.0,1810.0,2129.0,690.0,-77.0,-16.0,1862.2,42.780836831459794,Neutral,Braking
08:29:47.625,7.0,13137.0,152.0,29.0,287.0,287.0,287.0,1026.0,2.0,323.0,314.0,1689.0,2202.0,704.0,-121.0,-5.0,1834.8,89.7981068842767,Neutral,Braking
08:29:47.688,-6.0,13137.0,149.0,28.0,288.0,288.0,288.0,1025.0,15.0,321.0,311.0,1610.0,2222.0,712.0,-79.0,1.0,1781.6,129.36498753526774,Neutral,Braking
08:29:47.750,-13.0,13153.0,148.0,31.0,321.0,321.0,327.0,1025.0,48.0,344.0,310.0,1585.0,2016.0,722.0,-25.0,33.0,1716.2,129.6175142486538,Neutral,Accelerating
08:29:47.860,1.0,13137.0,125.0,49.0,478.0,478.0,478.0,999.0,59.0,467.0,287.0,1543.0,1943.0,728.0,-42.0,157.0,1647.4,105.31049330432356,Neutral,Accelerating
08:29:47.922,1.0,13106.0,104.0,54.0,537.0,537.0,537.0,999.0,60.0,497.0,266.0,1474.0,1973.0,735.0,-69.0,59.0,1580.2,79.70382675881997,Neutral,Accelerating
08:29:47.985,0.0,13106.0,88.0,63.0,588.0,588.0,590.0,1000.0,,513.0,251.0,1552.0,1958.0,732.0,78.0,51.0,1552.8,51.51407574634324,Neutral,Accelerating
08:29:48.047,86.0,13122.0,85.0,68.0,608.0,608.0,608.0,914.0,60.0,519.0,248.0,1614.0,1888.0,719.0,62.0,20.0,1553.6,52.6431382043281,Neutral,Accelerating
08:29:48.110,82.0,13075.0,85.0,73.0,617.0,617.0,617.0,918.0,58.0,523.0,248.0,1698.0,1857.0,711.0,84.0,9.0,1576.2,84.25675047140132,Neutral,Accelerating
08:29:48.204,-109.0,13106.0,118.0,72.0,541.0,541.0,534.0,1109.0,0.0,508.0,281.0,1920.0,2020.0,684.0,222.0,-76.0,1651.6,171.07542196353043,Neutral,Accelerating
08:29:48.250,-108.0,13075.0,149.0,64.0,458.0,458.0,451.0,1108.0,,476.0,311.0,2046.0,2007.0,668.0,126.0,-83.0,1766.0,209.54713073673904,Neutral,Accelerating
08:29:48.329,-280.0,13090.0,164.0,51.0,368.0,368.0,363.0,1280.0,,416.0,326.0,2075.0,1981.0,659.0,29.0,-90.0,1870.6,206.5303851737076,Neutral,Accelerating
08:29:48.407,-193.0,13122.0,162.0,39.0,314.0,314.0,314.0,1280.0,,368.0,324.0,2010.0,1992.0,664.0,-65.0,-54.0,1949.8,152.3522234822978,Neutral,Braking
08:29:48.469,-166.0,13153.0,161.0,36.0,297.0,297.0,296.0,1249.0,0.0,347.0,323.0,1943.0,2015.0,670.0,-67.0,-17.0,1998.8,66.11126984107939,Neutral,Braking
08:29:48.532,-167.0,,157.0,32.0,288.0,288.0,289.0,1231.0,6.0,332.0,319.0,1844.0,2069.0,685.0,-99.0,-9.0,1983.6,92.30547112712232,Neutral,Braking
08:29:48.594,-190.0,13153.0,154.0,32.0,298.0,298.0,300.0,1238.0,34.0,337.0,316.0,1773.0,2051.0,694.0,-71.0,10.0,1929.0,122.10036854981236,Neutral,Accelerating
08:29:48.657,-111.0,13106.0,154.0,38.0,357.0,357.0,357.0,1116.0,67.0,387.0,316.0,1759.0,1849.0,702.0,-14.0,59.0,1865.8,108.6816451844561,Neutral,Accelerating
08:29:48.719,-113.0,13137.0,137.0,53.0,464.0,464.0,464.0,1113.0,79.0,466.0,299.0,1745.0,1683.0,701.0,-14.0,107.0,1812.8,82.15960077799798,Neutral,Accelerating
08:29:48.797,54.0,13122.0,85.0,69.0,612.0,612.0,612.0,946.0,85.0,520.0,248.0,1651.0,1697.0,712.0,-94.0,148.0,1754.4,69.23727319876201,Neutral,Accelerating
08:29:48.907,45.0,13090.0,55.0,91.0,706.0,706.0,707.0,942.0,,577.0,219.0,1752.0,1644.0,704.0,101.0,94.0,1736.0,48.631265663151424,Neutral,Accelerating
08:29:48.969,50.0,13075.0,57.0,98.0,716.0,716.0,717.0,934.0,85.0,577.0,222.0,1869.0,1575.0,690.0,117.0,10.0,1755.2,77.35761113167862,Neutral,Accelerating
08:29:49.063,50.0,13059.0,54.0,104.0,708.0,708.0,707.0,936.0,69.0,565.0,230.0,2004.0,1525.0,676.0,135.0,-8.0,1804.2,135.84807690946533,Neutral,Accelerating
08:29:49.125,-281.0,13043.0,116.0,94.0,554.0,554.0,554.0,1281.0,0.0,536.0,291.0,2336.0,1916.0,632.0,332.0,-154.0,1922.4,266.1152006180782,Neutral,Accelerating
08:29:49.188,-280.0,13075.0,158.0,73.0,432.0,432.0,423.0,1280.0,,478.0,332.0,2395.0,1877.0,612.0,59.0,-122.0,2071.2,283.83745348350345,Neutral,Accelerating
08:29:49.250,-192.0,13122.0,162.0,53.0,336.0,336.0,331.0,1240.0,,406.0,336.0,2356.0,1888.0,617.0,-39.0,-96.0,2192.0,239.0156898615654,Neutral,Braking
08:29:49.360,-147.0,13169.0,154.0,36.0,273.0,273.0,272.0,1235.0,,328.0,328.0,2136.0,1952.0,646.0,-220.0,-63.0,2245.4,168.12435873483656,Neutral,Braking
08:29:49.438,-22.0,13184.0,160.0,32.0,268.0,268.0,269.0,1110.0,,316.0,322.0,1964.0,1991.0,663.0,-172.0,-5.0,2237.4,182.79442004612727,Neutral,Braking
08:29:49.500,-46.0,13137.0,158.0,31.0,271.0,271.0,272.0,1112.0,,316.0,320.0,1880.0,2069.0,679.0,-84.0,3.0,2146.2,229.17286052235767,Neutral,Braking
08:29:49.563,2.0,13153.0,154.0,30.0,278.0,278.0,278.0,1047.0,0.0,318.0,316.0,1756.0,2162.0,696.0,-124.0,7.0,2018.4,233.86491827548656,Neutral,Accelerating
08:29:49.625,-11.0,13184.0,151.0,28.0,280.0,280.0,280.0,1041.0,1.0,316.0,313.0,1672.0,2228.0,708.0,-84.0,2.0,1881.6,181.12095406109145,Neutral,Braking
08:29:49.688,-19.0,13184.0,149.0,28.0,281.0,281.0,282.0,1039.0,0.0,315.0,311.0,1601.0,2271.0,716.0,-71.0,1.0,1774.6,148.3165533580119,Neutral,Braking
08:29:49.750,57.0,13137.0,146.0,26.0,282.0,282.0,283.0,944.0,,312.0,308.0,1509.0,2340.0,728.0,-92.0,1.0,1683.6,142.52824281523988,Neutral,Braking
08:29:49.860,65.0,13184.0,141.0,25.0,300.0,300.0,300.0,935.0,,321.0,303.0,1362.0,2479.0,752.0,-147.0,18.0,1580.0,152.0246690507826,Neutral,Accelerating
08:29:49.922,72.0,13200.0,138.0,24.0,312.0,312.0,313.0,928.0,,327.0,300.0,1277.0,2522.0,760.0,-85.0,12.0,1484.2,163.85267773216276,Neutral,Accelerating
08:29:50.547,72.0,13184.0,161.0,20.0,422.0,422.0,424.0,928.0,0.0,346.0,323.0,874.0,,,-403.0,110.0,1324.6,281.5604730781648,Neutral,Accelerating
08:29:50.625,71.0,13153.0,156.0,22.0,434.0,434.0,434.0,929.0,1.0,359.0,318.0,879.0,,,5.0,12.0,1180.2,289.4005874216567,Neutral,Accelerating
08:29:51.047,97.0,13075.0,149.0,24.0,468.0,468.0,467.0,903.0,,395.0,311.0,864.0,,,-15.0,34.0,1051.2,246.8191645719594,Neutral,Accelerating
08:29:51.110,107.0,13137.0,143.0,,464.0,464.0,465.0,893.0,,393.0,305.0,896.0,,,32.0,-4.0,958.0,178.70226635384336,Neutral,Accelerating
08:29:51.297,118.0,13137.0,142.0,24.0,456.0,456.0,456.0,882.0,,385.0,304.0,916.0,2750.0,,20.0,-8.0,885.8,20.47437422731104,Neutral,Accelerating
08:29:51.657,100.0,13090.0,133.0,25.0,436.0,436.0,434.0,900.0,,366.0,295.0,991.0,2750.0,800.0,75.0,-20.0,909.2,49.66588366273148,Neutral,Accelerating
08:29:51.766,94.0,13122.0,135.0,25.0,423.0,423.0,423.0,906.0,1.0,356.0,297.0,1038.0,2733.0,797.0,47.0,-13.0,941.0,71.5681493403314,Neutral,Accelerating
08:29:51.922,94.0,13122.0,136.0,24.0,420.0,420.0,419.0,906.0,,350.0,298.0,1015.0,2739.0,798.0,-23.0,-3.0,971.2,62.198874587889264,Neutral,Braking
08:29:51.985,92.0,13106.0,137.0,23.0,418.0,418.0,417.0,908.0,1.0,345.0,299.0,1005.0,2747.0,800.0,-10.0,-2.0,993.0,46.330335634441234,Neutral,Braking
08:29:52.047,85.0,13075.0,138.0,,416.0,416.0,414.0,915.0,0.0,342.0,300.0,996.0,2737.0,798.0,-9.0,-2.0,1009.0,18.614510468985625,Neutral,Braking
08:29:52.297,83.0,12997.0,147.0,22.0,417.0,417.0,417.0,917.0,,343.0,309.0,953.0,,,-43.0,1.0,1001.4,31.261797773000435,Neutral,Braking
08:29:52.750,62.0,13090.0,146.0,23.0,431.0,431.0,430.0,938.0,1.0,358.0,308.0,936.0,2750.0,,-17.0,14.0,981.0,34.51811118818605,Neutral,Accelerating
08:29:52.875,57.0,13122.0,149.0,22.0,433.0,433.0,435.0,943.0,0.0,360.0,311.0,915.0,2743.0,,-21.0,2.0,961.0,38.61994303465471,Neutral,Braking
08:29:52.938,58.0,13106.0,146.0,23.0,434.0,434.0,434.0,942.0,0.0,361.0,308.0,928.0,2743.0,,13.0,1.0,945.6,31.357614705203183,Neutral,Accelerating
08:29:52.985,46.0,13122.0,150.0,22.0,437.0,437.0,438.0,954.0,1.0,364.0,312.0,902.0,2750.0,,-26.0,3.0,926.8,19.537144110641528,Neutral,Braking
08:29:53.063,48.0,13153.0,149.0,23.0,439.0,439.0,440.0,952.0,0.0,366.0,311.0,911.0,,,9.0,2.0,918.4,13.575713609235224,Neutral,Accelerating
08:29:53.250,36.0,13106.0,151.0,23.0,444.0,444.0,445.0,964.0,,371.0,313.0,892.0,2750.0,,-19.0,5.0,909.6,13.575713609235224,Neutral,Accelerating
08:29:53.485,46.0,13106.0,149.0,23.0,453.0,453.0,453.0,954.0,,381.0,311.0,887.0,2750.0,,-5.0,9.0,904.0,16.294170736799543,Neutral,Accelerating
08:29:53.547,44.0,13122.0,140.0,24.0,452.0,452.0,452.0,956.0,,382.0,302.0,928.0,2743.0,,41.0,-1.0,904.0,16.294170736799543,Neutral,Accelerating
08:29:54.125,60.0,13059.0,135.0,25.0,443.0,443.0,442.0,940.0,,373.0,297.0,969.0,,,41.0,-9.0,917.4,33.11042132018218,Neutral,Accelerating
08:29:54.391,58.0,13090.0,134.0,,426.0,426.0,427.0,942.0,,355.0,296.0,1000.0,2750.0,800.0,31.0,-17.0,935.2,48.94588848922832,Neutral,Accelerating
08:29:54.516,58.0,13075.0,138.0,23.0,421.0,421.0,420.0,942.0,0.0,348.0,300.0,991.0,2750.0,800.0,-9.0,-5.0,955.0,47.09033871188413,Neutral,Braking
08:29:54.938,59.0,13012.0,154.0,,433.0,433.0,434.0,941.0,,359.0,316.0,890.0,,,-101.0,12.0,955.6,46.014128265131504,Neutral,Accelerating
08:29:55.063,57.0,13137.0,146.0,23.0,438.0,438.0,438.0,943.0,0.0,366.0,308.0,925.0,,,35.0,5.0,955.0,46.481178986768114,Neutral,Accelerating
08:29:55.125,58.0,13106.0,140.0,24.0,437.0,437.0,438.0,942.0,1.0,366.0,302.0,954.0,,,29.0,-1.0,952.0,45.83121207212366,Neutral,Accelerating
08:29:56.000,45.0,13090.0,146.0,23.0,438.0,438.0,439.0,955.0,,366.0,308.0,923.0,,,-31.0,1.0,936.6,37.92492584040177,Neutral,Braking
08:29:56.063,44.0,13075.0,152.0,22.0,437.0,437.0,438.0,956.0,,364.0,314.0,897.0,,,-26.0,-1.0,917.8,25.46958971008316,Neutral,Braking
